time,open,high,low,close
2024-08-13T00:00:00Z,2470.3,2476.74,2458.25,2464.91
2024-08-14T00:00:00Z,2466.49,2479.25,2437.89,2447.9
2024-08-15T00:00:00Z,2447.72,2469.83,2431.99,2456.15
2024-08-16T00:00:00Z,2455.64,2509.52,2450.46,2507.05
2024-08-19T00:00:00Z,2508.82,2510.07,2485.47,2503.79
2024-08-20T00:00:00Z,2503.32,2531.41,2497.11,2513.25
2024-08-21T00:00:00Z,2513.21,2519.69,2493.77,2511.99
2024-08-22T00:00:00Z,2510.97,2514.41,2470.54,2484.19
2024-08-23T00:00:00Z,2484.59,2518.09,2484.14,2510.72
2024-08-26T00:00:00Z,2511.34,2526.54,2508.5,2517.89
2024-08-27T00:00:00Z,2517.5,2525.69,2503.27,2524.46
2024-08-28T00:00:00Z,2524.83,2528.75,2493.39,2504.32
2024-08-29T00:00:00Z,2505.08,2528.42,2503.39,2521.13
2024-08-30T00:00:00Z,2520.4,2526.61,2493.97,2502.76
2024-09-02T00:00:00Z,2502.59,2507.02,2489.87,2499.05
2024-09-03T00:00:00Z,2499.49,2506.01,2473.24,2492.44
2024-09-04T00:00:00Z,2492.34,2499.95,2471.62,2495.54
2024-09-05T00:00:00Z,2494.98,2523.12,2493.57,2516.34
2024-09-06T00:00:00Z,2516.58,2528.98,2484.9,2495.2
2024-09-09T00:00:00Z,2496.82,2506.94,2485.29,2505.5
2024-09-10T00:00:00Z,2506.23,2518.24,2499.91,2516.21
2024-09-11T00:00:00Z,2516.39,2528.71,2500.78,2511.11
2024-09-12T00:00:00Z,2512.85,2559.83,2510.8,2558.55
2024-09-13T00:00:00Z,2557.73,2585.83,2556.48,2580.55
2024-09-16T00:00:00Z,2578.36,2589.4,2574.98,2582.67
2024-09-17T00:00:00Z,2582.29,2586.66,2560.48,2569.47
2024-09-18T00:00:00Z,2569.35,2599.92,2546.68,2558.96
2024-09-19T00:00:00Z,2558.26,2594.67,2551.08,2586.42
2024-09-20T00:00:00Z,2586.32,2625.46,2584.55,2619.73
2024-09-23T00:00:00Z,2619.62,2634.6,2613.58,2628.08
