time,open,high,low,close
2026-09-15T13:30:00Z,4287.2,4294.15,4284.22,4289.81
2026-09-15T13:45:00Z,4289.61,4298.26,4288.34,4294.71
2026-09-15T14:00:00Z,4294.7,4300.41,4293.52,4293.57
2026-09-15T14:15:00Z,4293.57,4295.4,4282.7,4284.13
2026-09-15T14:30:00Z,4284.12,4285.97,4275.77,4277.99
2026-09-15T14:45:00Z,4277.95,4282.96,4274.44,4277.9
2026-09-15T15:00:00Z,4277.7,4286.07,4276.61,4285.34
2026-09-15T15:15:00Z,4285.34,4287.66,4282.41,4283.87
2026-09-15T15:30:00Z,4283.78,4290.04,4281.53,4287.84
2026-09-15T15:45:00Z,4287.84,4294.73,4285.05,4289.36
2026-09-15T16:00:00Z,4289.36,4291.56,4286.23,4286.23
2026-09-15T16:15:00Z,4286.28,4297.06,4285.47,4295.46
2026-09-15T16:30:00Z,4295.52,4297.81,4291.44,4296.46
2026-09-15T16:45:00Z,4296.46,4298.24,4295.01,4295.45
2026-09-15T17:00:00Z,4295.45,4299.06,4290.36,4295.47
2026-09-15T17:15:00Z,4295.47,4296.36,4291.33,4293.09
2026-09-15T17:30:00Z,4293.23,4298.9,4292.42,4293.38
2026-09-15T17:45:00Z,4293.32,4296.31,4293.16,4294.7
2026-09-15T18:00:00Z,4294.7,4304.23,4292.89,4302.12
2026-09-15T18:15:00Z,4302.12,4306.83,4301.99,4304.72
2026-09-15T18:30:00Z,4304.79,4308.29,4301.68,4304.82
2026-09-15T18:45:00Z,4304.78,4310.38,4304.48,4308.64
2026-09-15T19:00:00Z,4308.64,4310.62,4300.31,4300.4
2026-09-15T19:15:00Z,4300.35,4302.31,4298.15,4301.23
2026-09-15T19:30:00Z,4301.13,4302.55,4296.87,4296.91
2026-09-15T19:45:00Z,4296.75,4299.91,4294.27,4297.83
2026-09-15T20:00:00Z,4297.62,4299.09,4295.5,4296.26
2026-09-15T20:15:00Z,4296.29,4296.95,4293.96,4294.31
2026-09-15T20:30:00Z,4294.31,4295.94,4291.86,4293.18
2026-09-15T20:45:00Z,4293.18,4294.36,4291.86,4294.05
2026-09-15T22:00:00Z,4295.47,4296.18,4292.83,4293.04
2026-09-15T22:15:00Z,4293.02,4298.91,4291.68,4298.86
2026-09-15T22:30:00Z,4298.85,4298.87,4294.37,4294.71
2026-09-15T22:45:00Z,4294.7,4295.43,4288.86,4288.86
2026-09-15T23:00:00Z,4288.86,4289.55,4284.91,4286.2
2026-09-15T23:15:00Z,4286.21,4287.37,4282.03,4284.54
2026-09-15T23:30:00Z,4284.54,4287.78,4282.72,4284.73
2026-09-15T23:45:00Z,4284.73,4286.32,4281.21,4283.45
2026-09-16T00:00:00Z,4283.68,4284.62,4280.62,4282.55
2026-09-16T00:15:00Z,4282.58,4286.23,4281.83,4284.07
2026-09-16T00:30:00Z,4284.12,4285.62,4279.79,4283.57
2026-09-16T00:45:00Z,4283.58,4285.05,4275.51,4277.56
2026-09-16T01:00:00Z,4277.32,4287.92,4276.45,4287.18
2026-09-16T01:15:00Z,4287.22,4293.59,4284.53,4290.75
2026-09-16T01:30:00Z,4290.74,4291.36,4285.96,4288.64
2026-09-16T01:45:00Z,4288.64,4289.11,4280.28,4282.43
2026-09-16T02:00:00Z,4282.42,4294.85,4281.83,4292.28
2026-09-16T02:15:00Z,4292.28,4300.69,4290.08,4298.57
2026-09-16T02:30:00Z,4298.8,4315.63,4298.8,4310.96
2026-09-16T02:45:00Z,4311.1,4323.25,4310.88,4321.91
2026-09-16T03:00:00Z,4321.71,4338.6,4321.31,4336.75
2026-09-16T03:15:00Z,4336.75,4340.79,4331.85,4331.88
2026-09-16T03:30:00Z,4331.82,4332.31,4325.86,4327.09
2026-09-16T03:45:00Z,4327.08,4327.75,4322.87,4327.02
2026-09-16T04:00:00Z,4327.02,4328.37,4325.33,4326.76
2026-09-16T04:15:00Z,4326.7,4328.56,4323.27,4325.67
2026-09-16T04:30:00Z,4325.57,4328.31,4322.85,4323.06
2026-09-16T04:45:00Z,4323.06,4323.49,4320.62,4321.8
2026-09-16T05:00:00Z,4321.78,4324.52,4320.79,4321.5
2026-09-16T05:15:00Z,4321.5,4327.0,4321.44,4325.03
2026-09-16T05:30:00Z,4324.88,4332.99,4324.53,4332.84
2026-09-16T05:45:00Z,4332.87,4333.66,4326.54,4326.54
2026-09-16T06:00:00Z,4326.34,4331.8,4321.56,4325.85
2026-09-16T06:15:00Z,4325.86,4330.44,4324.79,4326.94
2026-09-16T06:30:00Z,4326.85,4328.19,4323.73,4328.06
2026-09-16T06:45:00Z,4328.11,4333.03,4325.65,4332.92
2026-09-16T07:00:00Z,4332.92,4335.82,4330.07,4335.53
2026-09-16T07:15:00Z,4335.52,4337.48,4332.16,4335.67
2026-09-16T07:30:00Z,4335.65,4339.06,4333.74,4336.55
2026-09-16T07:45:00Z,4336.35,4337.97,4328.52,4329.27
2026-09-16T08:00:00Z,4329.42,4329.67,4323.2,4327.63
2026-09-16T08:15:00Z,4327.63,4337.51,4326.81,4334.02
2026-09-16T08:30:00Z,4334.02,4334.24,4323.88,4328.33
2026-09-16T08:45:00Z,4328.34,4331.2,4325.11,4330.39
2026-09-16T09:00:00Z,4330.33,4332.63,4329.68,4332.02
2026-09-16T09:15:00Z,4331.94,4333.96,4327.55,4329.58
2026-09-16T09:30:00Z,4329.71,4337.17,4329.65,4335.02
2026-09-16T09:45:00Z,4335.05,4339.19,4331.48,4338.04
2026-09-16T10:00:00Z,4338.05,4348.99,4337.63,4342.75
2026-09-16T10:15:00Z,4342.74,4348.66,4340.79,4348.05
2026-09-16T10:30:00Z,4348.05,4349.35,4345.58,4348.89
2026-09-16T10:45:00Z,4348.9,4349.47,4345.38,4348.25
2026-09-16T11:00:00Z,4349.99,4353.25,4346.73,4346.83
2026-09-16T11:15:00Z,4346.95,4353.57,4346.52,4351.04
2026-09-16T11:30:00Z,4350.84,4353.08,4347.5,4349.58
2026-09-16T11:45:00Z,4349.58,4350.38,4341.71,4341.71
2026-09-16T12:00:00Z,4341.71,4348.12,4340.61,4343.44
2026-09-16T12:15:00Z,4343.44,4345.65,4337.99,4339.56
2026-09-16T12:30:00Z,4339.55,4345.11,4335.76,4343.79
2026-09-16T12:45:00Z,4343.68,4348.86,4342.45,4347.81
2026-09-16T13:00:00Z,4347.74,4357.27,4343.81,4356.3
2026-09-16T13:15:00Z,4356.3,4360.38,4349.44,4351.75
2026-09-16T13:30:00Z,4351.75,4354.11,4340.43,4340.54
2026-09-16T13:45:00Z,4340.5,4345.72,4335.16,4338.49
2026-09-16T14:00:00Z,4338.49,4339.85,4324.19,4339.8
2026-09-16T14:15:00Z,4339.8,4340.99,4330.78,4337.93
2026-09-16T14:30:00Z,4337.9,4345.81,4334.35,4345.71
2026-09-16T14:45:00Z,4345.71,4355.87,4345.1,4354.68
2026-09-16T15:00:00Z,4354.78,4358.07,4350.01,4353.46
2026-09-16T15:15:00Z,4353.51,4355.34,4344.3,4344.4
2026-09-16T15:30:00Z,4344.31,4352.65,4342.98,4350.65
2026-09-16T15:45:00Z,4350.65,4360.36,4349.79,4352.96
2026-09-16T16:00:00Z,4352.76,4353.06,4346.77,4350.12
2026-09-16T16:15:00Z,4350.12,4352.23,4344.45,4345.94
2026-09-16T16:30:00Z,4345.94,4348.23,4345.04,4347.31
2026-09-16T16:45:00Z,4347.38,4348.55,4343.73,4346.52
2026-09-16T17:00:00Z,4346.48,4346.64,4341.69,4343.61
2026-09-16T17:15:00Z,4343.56,4347.43,4342.54,4346.78
2026-09-16T17:30:00Z,4346.73,4349.96,4343.46,4344.0
2026-09-16T17:45:00Z,4344.0,4360.64,4342.56,4360.64
2026-09-16T18:00:00Z,4360.11,4365.16,4308.48,4310.2
2026-09-16T18:15:00Z,4310.2,4324.03,4306.64,4322.51
2026-09-16T18:30:00Z,4322.51,4323.4,4262.65,4301.14
2026-09-16T18:45:00Z,4301.17,4306.87,4258.76,4261.14
2026-09-16T19:00:00Z,4261.14,4286.84,4235.53,4253.21
2026-09-16T19:15:00Z,4253.16,4257.82,4239.64,4253.41
2026-09-16T19:30:00Z,4253.41,4270.41,4253.17,4266.16
2026-09-16T19:45:00Z,4265.55,4276.38,4264.98,4272.46
2026-09-16T20:00:00Z,4272.46,4273.48,4263.46,4264.75
2026-09-16T20:15:00Z,4264.74,4268.33,4257.41,4260.18
2026-09-16T20:30:00Z,4260.17,4265.26,4258.09,4262.67
2026-09-16T20:45:00Z,4262.64,4266.57,4260.61,4263.45
2026-09-16T22:00:00Z,4260.86,4262.75,4258.36,4259.16
2026-09-16T22:15:00Z,4259.12,4263.59,4257.53,4261.89
2026-09-16T22:30:00Z,4261.89,4276.27,4261.89,4272.96
2026-09-16T22:45:00Z,4272.94,4273.71,4265.67,4266.62
2026-09-16T23:00:00Z,4266.59,4267.76,4258.82,4262.69
2026-09-16T23:15:00Z,4262.72,4273.31,4262.13,4271.91
2026-09-16T23:30:00Z,4271.85,4274.13,4268.67,4273.53
2026-09-16T23:45:00Z,4273.53,4275.77,4271.46,4271.73
2026-09-17T00:00:00Z,4271.89,4286.73,4266.31,4284.94
2026-09-17T00:15:00Z,4284.91,4289.24,4281.61,4284.62
2026-09-17T00:30:00Z,4284.57,4292.4,4282.01,4288.61
2026-09-17T00:45:00Z,4288.69,4289.39,4277.13,4280.26
2026-09-17T01:00:00Z,4280.36,4310.15,4280.36,4298.89
2026-09-17T01:15:00Z,4298.89,4312.74,4298.42,4309.75
2026-09-17T01:30:00Z,4309.75,4318.14,4308.44,4309.24
2026-09-17T01:45:00Z,4309.24,4311.88,4298.22,4300.36
2026-09-17T02:00:00Z,4300.36,4301.17,4281.22,4287.48
2026-09-17T02:15:00Z,4287.57,4293.14,4287.03,4291.55
2026-09-17T02:30:00Z,4291.55,4292.19,4281.59,4288.54
2026-09-17T02:45:00Z,4288.59,4289.66,4274.15,4277.27
2026-09-17T03:00:00Z,4277.32,4286.41,4277.15,4284.95
2026-09-17T03:15:00Z,4284.95,4286.97,4283.13,4286.09
2026-09-17T03:30:00Z,4286.08,4296.36,4285.98,4295.84
2026-09-17T03:45:00Z,4295.84,4297.35,4293.74,4295.95
2026-09-17T04:00:00Z,4295.93,4296.57,4293.03,4293.67
2026-09-17T04:15:00Z,4293.67,4295.69,4290.88,4291.35
2026-09-17T04:30:00Z,4291.26,4296.55,4290.41,4295.37
2026-09-17T04:45:00Z,4295.27,4299.07,4295.27,4297.3
2026-09-17T05:00:00Z,4297.3,4299.08,4294.0,4294.06
2026-09-17T05:15:00Z,4294.08,4294.08,4285.72,4287.02
2026-09-17T05:30:00Z,4286.97,4298.09,4286.32,4297.22
2026-09-17T05:45:00Z,4297.22,4305.36,4295.87,4304.41
2026-09-17T06:00:00Z,4304.26,4312.21,4304.13,4312.09
2026-09-17T06:15:00Z,4311.92,4313.0,4304.67,4312.2
2026-09-17T06:30:00Z,4312.11,4315.28,4305.67,4309.86
2026-09-17T06:45:00Z,4309.86,4311.89,4306.62,4310.71
2026-09-17T07:00:00Z,4310.63,4323.7,4309.24,4323.06
2026-09-17T07:15:00Z,4323.06,4329.78,4319.42,4329.18
2026-09-17T07:30:00Z,4329.23,4334.97,4329.15,4331.12
2026-09-17T07:45:00Z,4331.12,4335.22,4324.0,4327.12
2026-09-17T08:00:00Z,4327.09,4328.08,4317.82,4320.27
2026-09-17T08:15:00Z,4320.25,4321.92,4314.35,4316.05
2026-09-17T08:30:00Z,4316.06,4319.59,4311.92,4313.93
2026-09-17T08:45:00Z,4313.91,4314.02,4310.19,4311.61
2026-09-17T09:00:00Z,4311.67,4319.16,4311.63,4315.78
2026-09-17T09:15:00Z,4315.78,4316.39,4305.79,4306.83
2026-09-17T09:30:00Z,4306.79,4310.95,4304.96,4309.0
2026-09-17T09:45:00Z,4309.0,4311.08,4305.52,4306.35
2026-09-17T10:00:00Z,4306.35,4313.7,4304.93,4309.94
2026-09-17T10:15:00Z,4309.94,4315.46,4306.68,4313.46
2026-09-17T10:30:00Z,4313.46,4318.53,4312.12,4316.4
2026-09-17T10:45:00Z,4316.43,4324.96,4316.17,4324.19
2026-09-17T11:00:00Z,4324.19,4339.93,4323.76,4331.91
2026-09-17T11:15:00Z,4331.91,4334.53,4326.34,4328.37
2026-09-17T11:30:00Z,4328.35,4328.75,4323.32,4324.67
2026-09-17T11:45:00Z,4324.67,4350.69,4324.23,4348.23
2026-09-17T12:00:00Z,4348.22,4355.28,4343.62,4354.5
2026-09-17T12:15:00Z,4354.5,4380.82,4353.4,4380.45
2026-09-17T12:30:00Z,4380.72,4380.72,4360.47,4360.47
2026-09-17T12:45:00Z,4360.4,4374.7,4358.95,4373.19
2026-09-17T13:00:00Z,4373.19,4374.01,4360.15,4366.07
2026-09-17T13:15:00Z,4366.07,4375.05,4364.89,4366.78
2026-09-17T13:30:00Z,4366.78,4373.63,4356.21,4357.84
2026-09-17T13:45:00Z,4357.84,4371.64,4355.33,4366.66
2026-09-17T14:00:00Z,4366.66,4379.93,4364.53,4371.75
2026-09-17T14:15:00Z,4371.75,4372.9,4365.62,4366.6
2026-09-17T14:30:00Z,4366.6,4367.88,4359.3,4361.01
2026-09-17T14:45:00Z,4361.0,4364.57,4352.22,4353.98
2026-09-17T15:00:00Z,4353.98,4362.23,4351.19,4361.91
2026-09-17T15:15:00Z,4361.96,4364.42,4356.4,4357.94
2026-09-17T15:30:00Z,4358.03,4366.97,4355.61,4365.7
2026-09-17T15:45:00Z,4365.7,4370.01,4363.35,4369.86
2026-09-17T16:00:00Z,4369.86,4372.38,4367.08,4367.81
2026-09-17T16:15:00Z,4367.81,4368.7,4363.54,4367.58
2026-09-17T16:30:00Z,4367.41,4367.41,4357.48,4360.05
2026-09-17T16:45:00Z,4360.05,4362.39,4356.25,4362.39
2026-09-17T17:00:00Z,4362.39,4365.89,4358.43,4362.04
2026-09-17T17:15:00Z,4361.86,4363.02,4357.72,4360.32
2026-09-17T17:30:00Z,4360.32,4363.83,4357.97,4360.46
2026-09-17T17:45:00Z,4360.43,4361.61,4358.77,4361.11
2026-09-17T18:00:00Z,4361.11,4365.49,4360.12,4364.84
2026-09-17T18:15:00Z,4364.83,4365.63,4355.98,4356.27
2026-09-17T18:30:00Z,4356.23,4356.36,4348.46,4351.96
2026-09-17T18:45:00Z,4351.93,4352.78,4349.39,4351.63
2026-09-17T19:00:00Z,4351.61,4356.02,4351.41,4354.61
2026-09-17T19:15:00Z,4354.61,4354.74,4343.33,4343.39
2026-09-17T19:30:00Z,4343.39,4346.8,4342.8,4345.13
2026-09-17T19:45:00Z,4345.12,4349.37,4344.14,4346.04
2026-09-17T20:00:00Z,4346.04,4346.75,4342.48,4343.17
2026-09-17T20:15:00Z,4343.13,4345.32,4342.05,4342.08
2026-09-17T20:30:00Z,4342.02,4343.64,4340.64,4341.45
2026-09-17T20:45:00Z,4341.41,4342.51,4340.64,4341.32
2026-09-17T22:00:00Z,4344.85,4344.93,4341.87,4344.45
2026-09-17T22:15:00Z,4344.45,4345.12,4341.55,4345.12
2026-09-17T22:30:00Z,4345.02,4349.54,4344.21,4344.31
2026-09-17T22:45:00Z,4344.31,4346.08,4341.61,4344.43
2026-09-17T23:00:00Z,4344.43,4346.5,4339.91,4345.2
2026-09-17T23:15:00Z,4345.03,4347.41,4341.66,4344.32
2026-09-17T23:30:00Z,4344.29,4345.23,4343.28,4344.54
2026-09-17T23:45:00Z,4344.54,4348.09,4343.72,4346.39
2026-09-18T00:00:00Z,4346.28,4354.8,4342.11,4354.5
2026-09-18T00:15:00Z,4354.51,4357.48,4350.81,4353.44
2026-09-18T00:30:00Z,4353.09,4360.16,4353.08,4358.7
2026-09-18T00:45:00Z,4358.68,4359.28,4352.45,4356.19
2026-09-18T01:00:00Z,4356.67,4365.48,4356.67,4358.34
2026-09-18T01:15:00Z,4358.23,4364.58,4354.84,4359.84
2026-09-18T01:30:00Z,4359.84,4360.17,4347.35,4347.35
2026-09-18T01:45:00Z,4347.4,4350.47,4344.08,4348.23
2026-09-18T02:00:00Z,4348.36,4351.69,4346.02,4350.46
2026-09-18T02:15:00Z,4350.39,4353.71,4348.36,4353.07
2026-09-18T02:30:00Z,4353.06,4356.68,4350.38,4351.59
2026-09-18T02:45:00Z,4351.67,4355.69,4343.19,4346.76
2026-09-18T03:00:00Z,4346.89,4351.67,4344.27,4344.72
2026-09-18T03:15:00Z,4344.87,4344.96,4334.32,4340.98
2026-09-18T03:30:00Z,4340.98,4358.77,4340.63,4357.43
2026-09-18T03:45:00Z,4357.42,4360.96,4356.96,4358.89
2026-09-18T04:00:00Z,4358.89,4361.61,4356.79,4356.79
2026-09-18T04:15:00Z,4356.84,4357.92,4352.9,4357.92
2026-09-18T04:30:00Z,4357.92,4365.41,4356.95,4364.64
2026-09-18T04:45:00Z,4364.64,4366.83,4361.16,4366.4
2026-09-18T05:00:00Z,4366.8,4369.21,4364.01,4365.56
2026-09-18T05:15:00Z,4365.54,4369.54,4363.82,4364.5
2026-09-18T05:30:00Z,4364.48,4378.32,4360.42,4377.5
2026-09-18T05:45:00Z,4377.3,4378.0,4370.66,4377.39
2026-09-18T06:00:00Z,4377.26,4390.2,4377.25,4388.99
2026-09-18T06:15:00Z,4388.98,4393.89,4381.79,4392.31
2026-09-18T06:30:00Z,4392.31,4396.88,4390.73,4396.05
2026-09-18T06:45:00Z,4396.03,4397.26,4389.58,4393.4
2026-09-18T07:00:00Z,4393.4,4395.59,4389.0,4390.51
2026-09-18T07:15:00Z,4390.51,4395.73,4389.75,4395.53
2026-09-18T07:30:00Z,4395.53,4397.26,4391.28,4393.28
2026-09-18T07:45:00Z,4393.28,4399.57,4392.49,4393.36
2026-09-18T08:00:00Z,4393.36,4398.26,4390.32,4390.34
2026-09-18T08:15:00Z,4390.34,4393.7,4387.56,4388.03
2026-09-18T08:30:00Z,4387.96,4389.41,4385.14,4386.76
2026-09-18T08:45:00Z,4386.72,4394.27,4386.21,4392.17
2026-09-18T09:00:00Z,4392.14,4398.13,4391.63,4394.37
2026-09-18T09:15:00Z,4394.37,4395.15,4385.78,4387.97
2026-09-18T09:30:00Z,4387.97,4388.84,4376.98,4376.98
2026-09-18T09:45:00Z,4376.97,4378.43,4373.62,4376.77
2026-09-18T10:00:00Z,4376.72,4380.2,4375.86,4379.24
2026-09-18T10:15:00Z,4379.24,4381.44,4377.57,4381.25
2026-09-18T10:30:00Z,4381.25,4381.94,4378.26,4381.53
2026-09-18T10:45:00Z,4381.43,4382.01,4376.06,4381.77
2026-09-18T11:00:00Z,4381.86,4388.34,4378.06,4388.34
2026-09-18T11:15:00Z,4388.34,4388.54,4377.8,4377.8
2026-09-18T11:30:00Z,4377.8,4382.67,4374.73,4375.85
2026-09-18T11:45:00Z,4375.85,4381.79,4372.49,4381.58
2026-09-18T12:00:00Z,4381.58,4382.74,4370.61,4373.27
2026-09-18T12:15:00Z,4373.36,4376.44,4353.93,4358.72
2026-09-18T12:30:00Z,4358.53,4373.05,4358.33,4369.08
2026-09-18T12:45:00Z,4369.08,4370.66,4366.44,4368.79
2026-09-18T13:00:00Z,4368.75,4375.41,4363.99,4371.16
2026-09-18T13:15:00Z,4371.14,4374.55,4363.02,4366.94
2026-09-18T13:30:00Z,4366.94,4367.43,4352.4,4353.51
2026-09-18T13:45:00Z,4353.45,4357.67,4347.37,4349.28
2026-09-18T14:00:00Z,4349.27,4356.59,4347.68,4351.52
2026-09-18T14:15:00Z,4351.52,4355.04,4343.04,4343.07
2026-09-18T14:30:00Z,4343.07,4354.71,4342.79,4353.28
2026-09-18T14:45:00Z,4353.28,4361.63,4351.64,4352.98
2026-09-18T15:00:00Z,4352.9,4356.32,4347.93,4352.09
2026-09-18T15:15:00Z,4352.25,4357.0,4351.89,4356.44
2026-09-18T15:30:00Z,4356.24,4357.37,4348.8,4354.96
2026-09-18T15:45:00Z,4354.93,4358.04,4352.31,4356.71
2026-09-18T16:00:00Z,4356.71,4364.78,4354.82,4361.87
2026-09-18T16:15:00Z,4361.87,4378.17,4360.04,4377.46
2026-09-18T16:30:00Z,4377.45,4383.52,4374.27,4377.89
2026-09-18T16:45:00Z,4377.89,4383.59,4376.9,4382.74
2026-09-18T17:00:00Z,4382.75,4387.19,4381.71,4385.57
2026-09-18T17:15:00Z,4385.56,4389.19,4382.89,4387.0
2026-09-18T17:30:00Z,4386.94,4396.34,4385.24,4393.03
2026-09-18T17:45:00Z,4393.03,4396.73,4392.01,4393.01
2026-09-18T18:00:00Z,4393.02,4394.32,4389.08,4392.2
2026-09-18T18:15:00Z,4392.2,4392.63,4389.1,4390.63
2026-09-18T18:30:00Z,4390.63,4390.7,4380.75,4381.09
2026-09-18T18:45:00Z,4381.09,4383.8,4379.74,4382.27
2026-09-18T19:00:00Z,4382.27,4386.12,4379.31,4384.38
2026-09-18T19:15:00Z,4384.36,4384.82,4379.09,4380.58
2026-09-18T19:30:00Z,4380.56,4382.3,4379.51,4381.47
2026-09-18T19:45:00Z,4381.47,4383.15,4374.96,4376.82
2026-09-18T20:00:00Z,4376.79,4383.35,4375.67,4381.46
2026-09-18T20:15:00Z,4381.45,4383.19,4378.47,4381.06
2026-09-18T20:30:00Z,4381.08,4382.9,4379.22,4380.82
2026-09-18T20:45:00Z,4380.8,4380.8,4376.47,4378.18
2026-09-18T21:30:00Z,4376.11,4377.9,4375.42,4376.95
2026-09-18T21:45:00Z,4376.95,4378.3,4375.9,4377.5
2026-09-18T22:00:00Z,4377.5,4377.5,4375.68,4376.3
2026-09-18T22:15:00Z,4376.3,4376.3,4375.61,4376.3
2026-09-18T22:30:00Z,4376.3,4376.3,4375.58,4375.9
2026-09-18T22:45:00Z,4375.9,4377.7,4375.9,4377.7
2026-09-18T23:00:00Z,4377.7,4378.3,4376.12,4376.4
2026-09-18T23:15:00Z,4376.4,4378.7,4375.77,4378.7
2026-09-18T23:30:00Z,4378.7,4378.9,4374.7,4376.1
2026-09-18T23:45:00Z,4376.1,4376.6,4371.8,4372.0
2026-09-19T00:00:00Z,4372.0,4372.2,4372.0,4372.1
2026-09-19T00:15:00Z,4372.1,4372.1,4372.1,4372.1
2026-09-19T00:30:00Z,4372.1,4372.2,4372.1,4372.2
2026-09-19T00:45:00Z,4372.2,4372.2,4372.2,4372.2
2026-09-19T01:00:00Z,4372.2,4372.2,4368.21,4369.2
2026-09-19T01:15:00Z,4369.2,4369.2,4369.2,4369.2
2026-09-19T01:30:00Z,4369.2,4369.4,4369.2,4369.4
2026-09-19T01:45:00Z,4369.4,4370.1,4369.4,4370.1
2026-09-19T02:00:00Z,4370.1,4370.2,4370.1,4370.2
2026-09-19T02:15:00Z,4370.2,4370.9,4370.2,4370.9
2026-09-19T02:30:00Z,4370.9,4371.5,4370.9,4371.5
2026-09-19T02:45:00Z,4371.5,4371.6,4371.5,4371.6
2026-09-19T03:00:00Z,4371.6,4372.4,4371.6,4372.4
2026-09-19T03:15:00Z,4372.4,4372.5,4372.4,4372.5
2026-09-19T03:30:00Z,4372.5,4372.9,4372.5,4372.9
2026-09-19T03:45:00Z,4372.9,4373.0,4372.9,4373.0
2026-09-19T04:00:00Z,4373.0,4374.3,4373.0,4374.3
2026-09-19T04:15:00Z,4374.3,4374.5,4374.3,4374.5
