time,open,high,low,close
2026-08-27T09:00:00Z,4599.11,4600.71,4577.62,4580.38
2026-08-27T10:00:00Z,4580.38,4590.4,4569.03,4590.07
2026-08-27T11:00:00Z,4590.07,4600.22,4587.17,4598.21
2026-08-27T12:00:00Z,4598.19,4601.06,4580.59,4586.07
2026-08-27T13:00:00Z,4585.99,4593.19,4566.04,4573.3
2026-08-27T14:00:00Z,4573.1,4598.02,4568.53,4591.12
2026-08-27T15:00:00Z,4591.23,4611.15,4588.79,4610.3
2026-08-27T16:00:00Z,4610.3,4616.73,4602.33,4615.04
2026-08-27T17:00:00Z,4615.03,4616.33,4605.18,4606.52
2026-08-27T18:00:00Z,4606.52,4611.29,4600.91,4610.31
2026-08-27T19:00:00Z,4610.32,4618.03,4604.47,4609.28
2026-08-27T20:00:00Z,4609.18,4609.36,4599.87,4601.39
2026-08-27T22:00:00Z,4606.47,4610.86,4601.26,4610.72
2026-08-27T23:00:00Z,4610.72,4611.43,4594.33,4594.64
2026-08-28T00:00:00Z,4594.67,4602.5,4585.59,4588.76
2026-08-28T01:00:00Z,4588.97,4602.01,4575.33,4575.93
2026-08-28T02:00:00Z,4575.93,4589.53,4575.02,4586.27
2026-08-28T03:00:00Z,4586.39,4590.0,4578.66,4579.72
2026-08-28T04:00:00Z,4579.72,4585.28,4577.88,4584.21
2026-08-28T05:00:00Z,4584.24,4586.35,4571.7,4572.61
2026-08-28T06:00:00Z,4573.23,4613.15,4572.49,4612.57
2026-08-28T07:00:00Z,4612.52,4614.37,4596.59,4611.75
2026-08-28T08:00:00Z,4611.75,4614.51,4601.07,4602.94
2026-08-28T09:00:00Z,4602.94,4607.42,4600.49,4605.1
2026-08-28T10:00:00Z,4605.1,4609.9,4597.42,4600.03
2026-08-28T11:00:00Z,4600.04,4601.38,4591.37,4593.46
2026-08-28T12:00:00Z,4593.4,4603.67,4589.03,4601.76
2026-08-28T13:00:00Z,4601.66,4627.16,4593.79,4604.89
2026-08-28T14:00:00Z,4604.89,4631.42,4530.42,4576.88
2026-08-28T15:00:00Z,4576.47,4582.81,4524.23,4524.57
2026-08-28T16:00:00Z,4524.46,4529.42,4464.71,4479.41
2026-08-28T17:00:00Z,4479.41,4486.4,4460.47,4469.65
2026-08-28T18:00:00Z,4469.65,4471.66,4445.49,4457.16
2026-08-28T19:00:00Z,4456.96,4466.86,4452.97,4458.02
2026-08-28T20:00:00Z,4458.28,4462.77,4453.52,4454.83
2026-08-28T21:00:00Z,4455.8,4458.3,4455.51,4457.32
2026-08-28T22:00:00Z,4457.32,4461.5,4456.8,4459.7
2026-08-28T23:00:00Z,4459.7,4460.6,4457.71,4460.6
2026-08-29T00:00:00Z,4460.6,4460.6,4459.01,4460.0
2026-08-29T01:00:00Z,4460.0,4460.0,4460.0,4460.0
2026-08-29T02:00:00Z,4460.0,4462.1,4457.95,4458.78
2026-08-29T03:00:00Z,4458.78,4460.2,4457.68,4460.2
2026-08-29T04:00:00Z,4460.2,4460.7,4460.2,4460.32
2026-08-29T05:00:00Z,4460.32,4460.4,4460.2,4460.2
2026-08-29T06:00:00Z,4460.2,4460.4,4457.75,4458.1
2026-08-29T07:00:00Z,4458.1,4458.1,4455.75,4456.0
2026-08-29T08:00:00Z,4456.0,4458.8,4455.62,4458.8
2026-08-29T09:00:00Z,4458.8,4459.0,4457.68,4458.3
2026-08-29T10:00:00Z,4458.3,4458.4,4457.01,4458.0
2026-08-29T11:00:00Z,4458.0,4458.6,4457.03,4458.25
